Event	ID	Name			Wwise Object Path	Notes
	2290238656	commodity_acquired_value_2_passive			\Simons\sfx\gui\commodity_acquired_value_2_passive	
	2290460535	striker_big_attack			\Simons\sfx\enemies\striker_big\striker_big_attack	
	2294319572	PlayerSneakSheetMetal_3rd			\Simons\sfx\Player_HENRIKS\MovementFoleyPlayer_3rd\SheetMetal\PlayerSneakSheetMetal_3rd	
	2308255444	jump_gate_ramp_up			\Simons\sfx\special_props\jump_gate\jump_gate_ramp_up	
	2308456450	smg_reload_5_chamber_bullet_3rd			\Simons\sfx\weapons\reload_3rd\smg_reload_5_chamber_bullet_3rd	
	2310003351	Play_alarm_event_big			\Simons\sfx\alarm\Play_alarm_event_big	
	2310769654	flyer_big_shoot			\Simons\sfx\enemies\flyer_big\flyer_big_shoot	
	2313039237	MeleeTentacleSwayingStart			\Simons\sfx\enemies_henriks\Melee\MeleeTentacleSwayingStart	
	2314698471	PlayerSlideSand_3rd			\Simons\sfx\Player_HENRIKS\MovementFoleyPlayer_3rd\Sand\PlayerSlideSand_3rd	
	2316064406	hsu_anim_c_start			\Simons\sfx\special_props\hsu_anims\hsu_anim_c_start	
	2318278604	StrikerDeathScream			\Simons\sfx\enemies\striker\henriks_old_-_some_still_in_use\StrikerDeathScream	
	2321972880	SnatcherTentacleShoot			\Simons\sfx\enemies_henriks\Snatcher\SnatcherTentacleShoot	
	2322593598	log0140_clip_loop			\Simons\sfx\log_recs\R3\log0140_clip_loop	
	2323153519	PlayerLandP2			\Simons\sfx\Player_HENRIKS\MovementFoleyPlayer2_OBSOLETE\OLD_P2\PlayerLandP2	
	2334401486	sfx_fog_rise_first_time			\Simons\sfx\special_props\R8\sfx_fog_rise_first_time	
	2335741260	PlayerSneakMud_3rd			\Simons\sfx\Player_HENRIKS\MovementFoleyPlayer_3rd\Mud\PlayerSneakMud_3rd	
	2337939711	r8_battle_close_off			\Simons\sfx\special_props\R8\r8_battle_close_off	
	2339686680	striker_idle			\Simons\sfx\enemies\striker\striker_idle	
	2341272529	sleeper_react_to_light_generic_2			\Simons\sfx\enemies\sleeper_react_to_light_generic_2	
	2342008644	melee_swish_heavy			\Simons\sfx\melee\melee_swish_heavy	
	2344324682	ImmortalNearLoop			\Simons\sfx\enemies\big_enemy_permutations\ImmortalNearLoop	
	2345548423	melee_knife_hit_dirt_hard			\Simons\sfx\melee\knife\melee_knife_hit_dirt_hard	
	2352518505	melee_knife_hit_metal_hard			\Simons\sfx\melee\knife\melee_knife_hit_metal_hard	
	2360028946	melee_bat_charge			\Simons\sfx\melee\bat\melee_bat_charge	
	2364249539	pistol_reload_2_mag_in_3rd			\Simons\sfx\weapons\reload_3rd\pistol_reload_2_mag_in_3rd	
	2365265599	bullrusher_voice_hurt_long			\Simons\sfx\enemies\bullrusher\bullrusher_voice_hurt_long	
	2366096544	ImplantCloakLoop			\Simons\sfx\Player_HENRIKS\Implants\ImplantCloakLoop	
	2366127521	melee_bat_hit_dirt_hard			\Simons\sfx\melee\bat\melee_bat_hit_dirt_hard	
	2366552872	ambience_stop_all			\Simons\sfx\ambience\ambience_stop_all	
	2366921467	dumb_waiter_close			\Simons\sfx\emitters\dumb_waiter_close	
	2368665618	prop_lab_machines_3x2x1_a			\Simons\sfx\emitters\prop_lab_machines_3x2x1_a	
	2369495363	foliage_rustle_loop			\Simons\sfx\emitters\foliage_rustle_loop	
	2369938930	Play_05ALT_630519_01_v_Schaeffer			\Simons\sfx\log_recs\R5_Alt\Play_05ALT_630519_01_v_Schaeffer	
	2375885421	biotracker_tool_loop			\Simons\sfx\biotracker\biotracker_tool_loop	
	2377057307	striker_combat_long			\Simons\sfx\enemies\striker\striker_combat_long	
	2377174129	foley_equip_generic			\Simons\sfx\foley\foley_equip_generic	
	2380278191	weld_spark			\Simons\sfx\torch\weld_spark	
	2381590627	striker_big_charge_different_target			\Simons\sfx\enemies\striker_big\striker_big_charge_different_target	
	2384608623	striker_big_hurt_short			\Simons\sfx\enemies\striker_big\striker_big_hurt_short	
	2390578555	ShooterFireMediumProjectile			\Simons\sfx\enemies_henriks\Shooter\ShooterFireMediumProjectile	
	2390980204	PlayerLandMetalP2			\Simons\sfx\Player_HENRIKS\MovementFoleyPlayer2_OBSOLETE\MetalP2\PlayerLandMetalP2	
	2394888330	metal_pipe_scratch			\Simons\sfx\emitters\metal_pipe_scratch	
	2398499149	Play_06B_561128_01_V			\Simons\sfx\log_recs\R65\Play_06B_561128_01_V	
	2400133182	menu_cortex_text_appear			\Simons\sfx\main_menu\menu_cortex_text_appear	
	2400265930	foley_use_tool_refill_pack_loop_start			\Simons\sfx\pickups\foley_use_tool_refill_pack_loop_start	
	2403679263	r8_mri_stop			\Simons\sfx\r8\r8_mri_stop	
	2406110987	menu_surface_level_turn			\Simons\sfx\main_menu\menu_surface_level_turn	
	2406172463	gas_leak_loop_01			\Simons\sfx\emitters\gas_leak_loop_01	
	2406308850	Play_santonian_sound_logo_stereo_01			\Simons\sfx\r8\Play_santonian_sound_logo_stereo_01	
	2411511505	bullrusher_voice_hurt_short			\Simons\sfx\enemies\bullrusher\bullrusher_voice_hurt_short	
	2412308942	ExploderIdleVoice			\Simons\sfx\enemies_henriks\Exploder\ExploderIdleVoice	
	2416021356	striker_child_footstep_jump			\Simons\sfx\enemies\striker_child\striker_child_footstep_jump	
	2416355808	log_SC3_1BG_98			\Simons\sfx\log_recs\R6\log_SC3_1BG_98	
	2418806320	elevator_depart			\Simons\sfx\intro_sequence\elevator_depart	
	2421741973	melee_knife_swish_right			\Simons\sfx\melee\knife\melee_knife_swish_right	
	2428137246	cannon_reload_foley_move			\Simons\sfx\weapons\reload_1st\cannon_reload_foley_move	
	2433973269	bulkhead_button_open			\Simons\sfx\doors\bulkhead_button_open	
	2438528181	InfestedNearLoop			\Simons\sfx\enemies_henriks\Infested\InfestedNearLoop	
	2442512993	hud_info_text_disappear			\Simons\sfx\gui\hud_info_text_disappear	
	2443702583	carbine_reload_5_chamber_bullet_3rd			\Simons\sfx\weapons\reload_3rd\carbine_reload_5_chamber_bullet_3rd	
	2444278945	Play_08_C2C_631127_02_V_AM_1			\Simons\sfx\log_recs\R8\Play_08_C2C_631127_02_V_AM_1	
	2444278946	Play_08_C2C_631127_02_V_AM_2			\Simons\sfx\log_recs\R8\Play_08_C2C_631127_02_V_AM_2	
	2446987171	cocoon_heartbeat			\Simons\sfx\_tga_trailer_2018\cocoon\cocoon_heartbeat	
	2447690863	heavy_carry_item_pick_up_soft			\Simons\sfx\pickups\heavy_carry_item_pick_up_soft	
	2448167754	PlayerSlideMetal_3rd			\Simons\sfx\Player_HENRIKS\MovementFoleyPlayer_3rd\Metal\PlayerSlideMetal_3rd	
	2448863743	Play_08_530519_01_V			\Simons\sfx\log_recs\R8\Play_08_530519_01_V	
	2448933977	ImmortalNearLoopEnd			\Simons\sfx\enemies\big_enemy_permutations\ImmortalNearLoopEnd	
	2450584783	PlayerWalkSand			\Simons\sfx\Player_HENRIKS\MovementFoleyPlayer1\Sand\PlayerWalkSand	
	2450820721	terminal_beep_loop			\Simons\sfx\emitters\terminal_beep_loop	
	2450941001	EnemyVoiceFastBreathing			\Simons\sfx\enemies_henriks\_OLD\EnemyGenericVoice\EnemyVoiceFastBreathing	
	2452407774	weak_door_button_close			\Simons\sfx\doors\weak_door_button_close	
	2453324292	apex_puzzle_solved			\Simons\sfx\apex_puzzle\apex_puzzle_solved	
	2456491180	immortal_slither_loop_stop			\Simons\sfx\enemies\immortal\immortal_slither_loop_stop	
	2456583237	fluorescent_light_click			\Simons\sfx\emitters\fluorescent_light_click	
	2458313653	r8_membrane_collapse			\Simons\sfx\special_props\R8\r8_membrane_collapse	
	2460396891	striker_child_attack			\Simons\sfx\enemies\striker_child\striker_child_attack	
	2470067537	immortal_footstep_walk			\Simons\sfx\enemies\immortal\immortal_footstep_walk	
	2470359306	door_alarm_indicator_flash			\Simons\sfx\doors\door_alarm_indicator_flash	
	2472964906	Play_06ALT_631120_01_v_Schaeffer_sees_conduit			\Simons\sfx\log_recs\R6_Alt\Play_06ALT_631120_01_v_Schaeffer_sees_conduit	
	2477621174	PlayerSlideWood			\Simons\sfx\Player_HENRIKS\MovementFoleyPlayer1\Wood\PlayerSlideWood	
	2482396956	shotgun_reload_cock_back_3rd			\Simons\sfx\weapons\reload_3rd\shotgun_reload_cock_back_3rd	
	2486166636	bullrusher_attack			\Simons\sfx\enemies\bullrusher\bullrusher_attack	
	2489259905	sentrygun_held_idle			\Simons\sfx\sentrygun\sentrygun_held_idle	
	2490718972	hacking_puzzle_sweep_left			\Simons\sfx\hacking_puzzle\hacking_puzzle_sweep_left	
	2493177000	PlayerJumpMud			\Simons\sfx\Player_HENRIKS\MovementFoleyPlayer1\Mud\PlayerJumpMud	
	2503762759	Play_08_C1C_631127_05_V_AM			\Simons\sfx\log_recs\R8\Play_08_C1C_631127_05_V_AM	
	2504625009	rundown_menu_expedition_info_appear_part_3_5			\Simons\sfx\gui\rundown_menu_expedition_info_appear_part_3_5	
	2508677271	PlayerLandSheetMetal_3rd			\Simons\sfx\Player_HENRIKS\MovementFoleyPlayer_3rd\SheetMetal\PlayerLandSheetMetal_3rd	
	2518319953	prop_datacenter_1x1_serverrack_b			\Simons\sfx\emitters\prop_datacenter_1x1_serverrack_b	
	2518319954	prop_datacenter_1x1_serverrack_a			\Simons\sfx\emitters\prop_datacenter_1x1_serverrack_a	
	2519116493	PlayerCrouchWalkP2			\Simons\sfx\Player_HENRIKS\MovementFoleyPlayer2_OBSOLETE\OLD_P2\PlayerCrouchWalkP2	
	2529886156	datacenter_medium_i_1600x1600x800_ha_06			\Simons\sfx\emitters\datacenter_medium_i_1600x1600x800_ha_06	
	2533497505	PlayerSneakDirt_3rd			\Simons\sfx\Player_HENRIKS\MovementFoleyPlayer_3rd\Dirt\PlayerSneakDirt_3rd	
	2537735803	striker_tentacle_tip_loop			\Simons\sfx\enemies\striker_big\striker_tentacle_tip_loop	
	2540451698	EnemyTeleport			\Simons\sfx\enemies_henriks\_OLD\GenericOLD\EnemyTeleport	
	2541927386	Play_08_561124_01_V_Nolan_Log_2			\Simons\sfx\log_recs\R8\Play_08_561124_01_V_Nolan_Log_2	
	2542276107	ShooterAttackGrunt			\Simons\sfx\enemies_henriks\Shooter\ShooterAttackGrunt	
	2543859690	foley_use_disinfection_pack			\Simons\sfx\pickups\foley_use_disinfection_pack	
	2546239946	Play_04_dos_type_startup			\Simons\sfx\intro_sequence\Play_04_dos_type_startup	
	2546980344	MeleeTentacleRetract			\Simons\sfx\enemies_henriks\Melee\MeleeTentacleRetract	
	2549561339	medpack_equip			\Simons\sfx\pickups\medpack_equip	
	2551589822	gluegun_single_shot			\Simons\sfx\glue_gun\gluegun_single_shot	
	2551787008	striker_child_combat_long			\Simons\sfx\enemies\striker_child\striker_child_combat_long	
	2558875373	birther_combat_long			\Simons\sfx\enemies\birther\birther_combat_long	
	2560643710	wind_gust_desert_loop			\Simons\sfx\emitters\wind_gust_desert_loop	
	2561719189	Play_08_571019_01_V			\Simons\sfx\log_recs\R8\Play_08_571019_01_V	
	2565490239	flyer_big_mouth_spit			\Simons\sfx\enemies\flyer_big\flyer_big_mouth_spit	
	2566201981	Play_08_C2D_631127_01_V_AM			\Simons\sfx\log_recs\R8\Play_08_C2D_631127_01_V_AM	
	2567017653	Play_08_B4A_631126_04_V_AM			\Simons\sfx\log_recs\R8\Play_08_B4A_631126_04_V_AM	
	2567383285	melee_spear_hit_flesh_regular			\Simons\sfx\melee\spear\melee_spear_hit_flesh_regular	
	2568971596	log_E3R_EF02_DAX			\Simons\sfx\log_recs\R6\log_E3R_EF02_DAX	
	2571558985	sentrygun_stop_all_loops			\Simons\sfx\sentrygun\sentrygun_stop_all_loops	
	2571692966	r8_battle_far			\Simons\sfx\special_props\R8\r8_battle_far	
	2575020920	r8_objective_glitch_final			\Simons\sfx\r8\r8_objective_glitch_final	
	2575884806	ImplantShieldDeployLoop			\Simons\sfx\Player_HENRIKS\Implants\ImplantShieldDeployLoop	
	2578878269	r8_mri_start_gear_1			\Simons\sfx\r8\r8_mri_start_gear_1	
	2579306899	PlayerJumpConcrete_3rd			\Simons\sfx\Player_HENRIKS\MovementFoleyPlayer_3rd\Concrete\PlayerJumpConcrete_3rd	
	2589439164	PlayerSneakSand_3rd			\Simons\sfx\Player_HENRIKS\MovementFoleyPlayer_3rd\Sand\PlayerSneakSand_3rd	
	2591608155	ScannerIdleVoice			\Simons\sfx\enemies_henriks\Scanner\ScannerIdleVoice	
	2591647810	kds_deep_ventilation_procedure			\Simons\sfx\special_props\kds_deep_ventilation_procedure	
	2597495015	bullrusher_wakeup			\Simons\sfx\enemies\bullrusher\bullrusher_wakeup	
	2598763375	ShooterDetectionwave			\Simons\sfx\enemies_henriks\Shooter\ShooterDetectionwave	
	2602650147	PlayerSneakMetal_3rd			\Simons\sfx\Player_HENRIKS\MovementFoleyPlayer_3rd\Metal\PlayerSneakMetal_3rd	
	2614886658	PlayerBreathingLoop			\Simons\sfx\Player_HENRIKS\PlayerBreathingLoop	
	2615443977	ImplantKineticChargeTrigger			\Simons\sfx\Player_HENRIKS\Implants\ImplantKineticChargeTrigger	
	2616296448	datacenter_submarker_600x240x800_v05			\Simons\sfx\emitters\datacenter_submarker_600x240x800_v05	
	2616296454	datacenter_submarker_600x240x800_v03			\Simons\sfx\emitters\datacenter_submarker_600x240x800_v03	
	2616296460	datacenter_submarker_600x240x800_v09			\Simons\sfx\emitters\datacenter_submarker_600x240x800_v09	
	2619192458	Play_06B_530109_01_V			\Simons\sfx\log_recs\R65\Play_06B_530109_01_V	
	2622128029	ParasiteHurt			\Simons\sfx\enemies_henriks\Parasite\ParasiteHurt	
	2625149070	Play_05ALT_330823_02_v_Bishop			\Simons\sfx\log_recs\R5_Alt\Play_05ALT_330823_02_v_Bishop	
	2632013095	shotgun_reload_2_cock			\Simons\sfx\weapons\reload_1st\shotgun_reload_2_cock	
	2634318532	ImplantDeathBallChargeUp			\Simons\sfx\Player_HENRIKS\Implants\ImplantDeathBallChargeUp	
	2634384757	water_dripping_dense_loop			\Simons\sfx\emitters\water_dripping_dense_loop	
	2635225234	melee_knife_hit_blunt_regular			\Simons\sfx\melee\knife\melee_knife_hit_blunt_regular	
	2635229881	terminal_interact_enter			\Simons\sfx\terminal\terminal_interact_enter	
	2637688104	scout_detect_scream_cancel			\Simons\sfx\enemies\scout\scout_detect_scream_cancel	
	2640790195	MeleeDeath			\Simons\sfx\enemies_henriks\Melee\MeleeDeath	
	2645156930	metal_stress_loop			\Simons\sfx\emitters\metal_stress_loop	
	2646542423	glue_grenade_explode			\Simons\sfx\glue_grenade_and_mine\glue_grenade_explode	
	2652400352	flyer_hurt_big			\Simons\sfx\enemies\flyer\flyer_hurt_big	
	2654287898	ChildrenAssimilate			\Simons\sfx\enemies_henriks\Children\ChildrenAssimilate	
	2656918273	PlayerSneakDirt			\Simons\sfx\Player_HENRIKS\MovementFoleyPlayer1\Dirt\PlayerSneakDirt	
	2657567052	MeleeCalmGrunt			\Simons\sfx\enemies_henriks\Melee\MeleeCalmGrunt	
	2665669802	hsu_deployment_arm_retract			\Simons\sfx\intro_sequence\hsu_deployment_arm_retract	
	2670827926	glue_mine_explode			\Simons\sfx\glue_grenade_and_mine\glue_mine_explode	
	2671775730	melee_bat_hit_flesh_hard			\Simons\sfx\melee\bat\melee_bat_hit_flesh_hard	
	2672713195	SirenHurt			\Simons\sfx\enemies_henriks\Siren\SirenHurt	
	2675306336	prop_machine_electric_generator_001			\Simons\sfx\emitters\prop_machine_electric_generator_001	
	2675675195	bulkhead_entrance_threat_high_loop			\Simons\sfx\text-to-speech_voice\bulkhead_entrance_threat_high_loop	
	2675846213	SnatcherTentacleOut			\Simons\sfx\enemies_henriks\Snatcher\SnatcherTentacleOut	
	2679382112	prop_datacenter_computerconsole_e_stand			\Simons\sfx\emitters\prop_datacenter_computerconsole_e_stand	
	2681994142	Play_06B_561125_01_V			\Simons\sfx\log_recs\R65\Play_06B_561125_01_V	
	2692002185	reactor_power_level_2_to_1_transition			\Simons\sfx\reactor\reactor_power_level_2_to_1_transition	
	2695838987	datacenter_submarker_240x240x400_v01_terminal			\Simons\sfx\emitters\datacenter_submarker_240x240x400_v01_terminal	
	2697417096	shotgun_reload_cock_forward_3rd			\Simons\sfx\weapons\reload_3rd\shotgun_reload_cock_forward_3rd	
	2698534780	datacenter_submarker_120x120x280_v03			\Simons\sfx\emitters\datacenter_submarker_120x120x280_v03	
	2700587538	Play_09b_hsu_vertical_track_stop			\Simons\sfx\intro_sequence\Play_09b_hsu_vertical_track_stop	
	2701239804	hsu_restraints_open			\Simons\sfx\intro_sequence\hsu_restraints_open	
	2702467605	bioscan_progress_counter			\Simons\sfx\bioscan\bioscan_progress_counter	
	2703119443	PlayerJumpGravel			\Simons\sfx\Player_HENRIKS\MovementFoleyPlayer1\Gravel\PlayerJumpGravel	
	2703843387	ImplantRechargerTrigger			\Simons\sfx\Player_HENRIKS\Implants\ImplantRechargerTrigger	
	2711457173	SirenScreamLoop			\Simons\sfx\enemies_henriks\Siren\SirenScreamLoop	
	2714892912	visor_collapse			\Simons\sfx\player\visor\visor_collapse	
	2715055823	flyer_hurt_small			\Simons\sfx\enemies\flyer\flyer_hurt_small	
	2718149053	PlayerRun_3rd			\Simons\sfx\Player_HENRIKS\MovementFoleyPlayer_3rd\OLD\PlayerRun_3rd	
	2725276067	immortal_drag			\Simons\sfx\enemies\immortal\immortal_drag	
	2725425764	menu_host_expedition_button_hold			\Simons\sfx\main_menu\menu_host_expedition_button_hold	
	2726103736	tank_hurt_short			\Simons\sfx\enemies\tank\tank_hurt_short	
	2732490549	MeleeTentacleExtend			\Simons\sfx\enemies_henriks\Melee\MeleeTentacleExtend	
	2735763816	StickyMineOff			\Simons\sfx\StickyMine\StickyMineOff	
	2738566922	ScannerCalmGrunt			\Simons\sfx\enemies_henriks\Scanner\ScannerCalmGrunt	
	2741402798	reactor_shutdown			\Simons\sfx\reactor\reactor_shutdown	
	2744211653	Play_06B_631120_01_V			\Simons\sfx\log_recs\R65\Play_06B_631120_01_V	
	2748640458	tank_idle			\Simons\sfx\enemies\tank\tank_idle	
	2748718936	lab_submarker_equipment_400x400x800_v04			\Simons\sfx\emitters\lab_submarker_equipment_400x400x800_v04	
	2748718941	lab_submarker_equipment_400x400x800_v01			\Simons\sfx\emitters\lab_submarker_equipment_400x400x800_v01	
	2748718942	lab_submarker_equipment_400x400x800_v02			\Simons\sfx\emitters\lab_submarker_equipment_400x400x800_v02	
	2748718943	lab_submarker_equipment_400x400x800_v03			\Simons\sfx\emitters\lab_submarker_equipment_400x400x800_v03	
	2752620317	Play_08_B4C_631126_02_V_AM			\Simons\sfx\log_recs\R8\Play_08_B4C_631126_02_V_AM	
	2753403366	striker_back_attack			\Simons\sfx\enemies\striker\striker_back_attack	
	2759590332	ImplantSeismicBombChargeUp			\Simons\sfx\Player_HENRIKS\Implants\ImplantSeismicBombChargeUp	
	2767452538	weak_door_button_open			\Simons\sfx\doors\weak_door_button_open	
	2772166966	minimap_zoom_in			\Simons\sfx\gui\minimap_zoom_in	
	2774824101	Play_08_B4D_631126_01_V_AM			\Simons\sfx\log_recs\R8\Play_08_B4D_631126_01_V_AM	
	2778061160	torch_cut_loop_stop			\Simons\sfx\torch\torch_cut_loop_stop	
	2778313547	PlayerWalkRubber_3rd			\Simons\sfx\Player_HENRIKS\MovementFoleyPlayer_3rd\Rubber\PlayerWalkRubber_3rd	
	2787088080	ParasiteCrawlSlow			\Simons\sfx\enemies_henriks\Parasite\ParasiteCrawlSlow	
	2787511472	rundown_threat_icon_2_clear			\Simons\sfx\main_menu\rundown_threat_icon_2_clear	
	2789137956	ventilation_loop_02			\Simons\sfx\emitters\ventilation_loop_02	
	2789137959	ventilation_loop_01			\Simons\sfx\emitters\ventilation_loop_01	
	2790446671	striker_roaming_response			\Simons\sfx\enemies\striker\striker_roaming_response	
	2790747934	water_drop			\Simons\sfx\emitters\water_drop	
	2791712751	PlayerSneakGravel_3rd			\Simons\sfx\Player_HENRIKS\MovementFoleyPlayer_3rd\Gravel\PlayerSneakGravel_3rd	
	2792881171	payload_deployment_arm_out			\Simons\sfx\intro_sequence\payload_deployment_arm_out	
	2793297875	melee_spear_shove			\Simons\sfx\melee\spear\melee_spear_shove	
	2799622099	r8_explosion			\Simons\sfx\special_props\R8\r8_explosion	
	2803582429	striker_child_hurt_long			\Simons\sfx\enemies\striker_child\striker_child_hurt_long	
	2804207025	ReviveEnd			\Simons\sfx\Player_HENRIKS\Revive\ReviveEnd	
	2806903738	birther_boss_baby_drop			\Simons\sfx\enemies\birther_boss\birther_boss_baby_drop	
	2809597078	PlayerRunMetal			\Simons\sfx\Player_HENRIKS\MovementFoleyPlayer1\Metal\PlayerRunMetal	
	2813488524	shotgun_reload_cock_forward			\Simons\sfx\weapons\reload_1st\shotgun_reload_cock_forward	
	2814542032	infection_effect_loop_stop			\Simons\sfx\gui\infection_effect_loop_stop	
	2815167242	Play_05ALT_570612_01_t_WHO			\Simons\sfx\log_recs\R5_Alt\Play_05ALT_570612_01_t_WHO	
	2817186021	mapper_charge_peak			\Simons\sfx\mapper\mapper_charge_peak	
	2820929198	EnemyHeartbeatWakeUp			\Simons\sfx\enemies_henriks\Generic\EnemyHeartbeatWakeUp	
	2828796006	Play_08_B2B_631125_04_V_AM_2			\Simons\sfx\log_recs\R8\Play_08_B2B_631125_04_V_AM_2	
	2830808674	ChildrenDetectPlayer			\Simons\sfx\enemies_henriks\Children\ChildrenDetectPlayer	
	2837251734	menu_drop_press_and_hold			\Simons\sfx\main_menu\menu_drop_press_and_hold	
	2837759804	melee_knife_charge_alt			\Simons\sfx\melee\knife\melee_knife_charge_alt	
	2839185714	melee_knife_hit_metal_regular			\Simons\sfx\melee\knife\melee_knife_hit_metal_regular	
	2845625157	foley_point			\Simons\sfx\foley\foley_point	
	2856997474	datacenter_corridor_wall_servers_600x400_v11_2			\Simons\sfx\emitters\datacenter_corridor_wall_servers_600x400_v11_2	
	2857294835	ImmortalCalmGrunt			\Simons\sfx\enemies\big_enemy_permutations\ImmortalCalmGrunt	
	2858709214	hud_exit_scan_info_text_appear			\Simons\sfx\gui\hud_exit_scan_info_text_appear	
	2863246110	desert_boss_weak_spot_growth			\Simons\sfx\enemies\desert_boss\desert_boss_weak_spot_growth	
	2863615980	Play_05ALT_521103_01_v_Mr_Truth			\Simons\sfx\log_recs\R5_Alt\Play_05ALT_521103_01_v_Mr_Truth	
	2867988971	insert_hsu			\Simons\sfx\special_props\hsu_woomb\insert_hsu	
	2870456237	pouncer_spit_out			\Simons\sfx\enemies\pouncer\pouncer_spit_out	
	2871316840	r8_mri_gear_3			\Simons\sfx\r8\r8_mri_gear_3	
	2871316841	r8_mri_gear_2			\Simons\sfx\r8\r8_mri_gear_2	
	2877722030	SnatcherTentacleHit			\Simons\sfx\enemies_henriks\Snatcher\SnatcherTentacleHit	
	2878001258	cocoon_small_emitter_loop			\Simons\sfx\emitters\cocoon_small_emitter_loop	
	2879051393	ScannerDeath			\Simons\sfx\enemies_henriks\Scanner\ScannerDeath	
	2879789566	r4_knocking			\Simons\sfx\log_recs\R4\r4_knocking	
	2881883498	bullrusher_footstep_land			\Simons\sfx\enemies\bullrusher\bullrusher_footstep_land	
	2882475434	PlayerWalkDirt_3rd			\Simons\sfx\Player_HENRIKS\MovementFoleyPlayer_3rd\Dirt\PlayerWalkDirt_3rd	
	2884740991	striker_child_footstep_run			\Simons\sfx\enemies\striker_child\striker_child_footstep_run	
	2884943759	audio_settings_audition_sfx_loop_stop			\Simons\sfx\main_menu\audio_settings_audition_sfx_loop_stop	
	2885466370	sentrygun_scan_break			\Simons\sfx\sentrygun\sentrygun_scan_break	
	2890166778	melee_spear_swish_left			\Simons\sfx\melee\spear\melee_spear_swish_left	
	2894088855	gluegun_recharge_done			\Simons\sfx\glue_gun\gluegun_recharge_done	
	2902067283	menu_inject_press_and_hold_cancel			\Simons\sfx\main_menu\menu_inject_press_and_hold_cancel	
	2904485454	ImplantRechargerChargeUp			\Simons\sfx\Player_HENRIKS\Implants\ImplantRechargerChargeUp	
	2905535446	door_m_noise			\Simons\sfx\doors\door_m_noise	
	2909192547	log_XXX_X2_ERQQ			\Simons\sfx\log_recs\R6\log_XXX_X2_ERQQ	
	2913029376	cannon_reload_mag_in_3rd			\Simons\sfx\weapons\reload_3rd\cannon_reload_mag_in_3rd	
	2914489444	PlayerJumpRubber_3rd			\Simons\sfx\Player_HENRIKS\MovementFoleyPlayer_3rd\Rubber\PlayerJumpRubber_3rd	
	2919272186	payload_box_close			\Simons\sfx\intro_sequence\payload_box_close	
	2919376041	door_hit_weak_new			\Simons\sfx\doors\door_hit_weak_new	
	2922206086	carbine_reload_3_grab_mag_3rd			\Simons\sfx\weapons\reload_3rd\carbine_reload_3_grab_mag_3rd	
	2923131109	immortal_tentacle_stretch			\Simons\sfx\enemies\immortal\immortal_tentacle_stretch	
	2945698791	elevator_ambience_loop			\Simons\sfx\elevator\obsolete\elevator_ambience_loop	
	2952136044	r8_mri_gear_4_with_10_second_ramp_up			\Simons\sfx\r8\r8_mri_gear_4_with_10_second_ramp_up	
	2961206834	desert_boss_head_open			\Simons\sfx\enemies\desert_boss\desert_boss_head_open	
	2961339906	PlayerRunDirt			\Simons\sfx\Player_HENRIKS\MovementFoleyPlayer1\Dirt\PlayerRunDirt	
	2967491444	birther_fog_ball_appear			\Simons\sfx\enemies\birther\birther_fog_ball_appear	
	2967694414	jordy_session_clip_stop			\Simons\sfx\log_recs\R4\jordy_session_clip_stop	
	2968197402	bullrusher_footstep_walk			\Simons\sfx\enemies\bullrusher\bullrusher_footstep_walk	
	2972182457	SirenInvestigate			\Simons\sfx\enemies_henriks\Siren\SirenInvestigate	
	2975326426	SnatcherHurt			\Simons\sfx\enemies_henriks\Snatcher\SnatcherHurt	
	2983005731	bulkhead_button_close			\Simons\sfx\doors\bulkhead_button_close	
	2984328100	ImplantKineticChargeChargeUp			\Simons\sfx\Player_HENRIKS\Implants\ImplantKineticChargeChargeUp	
	2986651032	syringe_use			\Simons\sfx\pickups\syringe_use	
	2992315874	pistol_reload_3_foley			\Simons\sfx\weapons\reload_1st\pistol_reload_3_foley	
	2996132169	tank_frank_idle			\Simons\sfx\enemies\tank_frank\tank_frank_idle	
	2997733817	EnemyHumanoidBodyFall			\Simons\sfx\enemies_henriks\_OLD\GenericOLD\EnemyHumanoidBodyFall	
	2999732383	PlayerJumpConcrete			\Simons\sfx\Player_HENRIKS\MovementFoleyPlayer1\Concrete\PlayerJumpConcrete	
	3003925456	PlayerSneakMud			\Simons\sfx\Player_HENRIKS\MovementFoleyPlayer1\Mud\PlayerSneakMud	
	3004815131	PlayerSlideSheetMetal_3rd			\Simons\sfx\Player_HENRIKS\MovementFoleyPlayer_3rd\SheetMetal\PlayerSlideSheetMetal_3rd	
	3005424020	ReviveLoop			\Simons\sfx\Player_HENRIKS\Revive\ReviveLoop	
	3005857653	revolver_reload_grab_mag			\Simons\sfx\weapons\reload_1st\revolver_reload_grab_mag	
	3006764241	start_screen_enter			\Simons\sfx\game_menu\obsolete\start_screen_enter	
	3011689453	ImplantCloakStartChargeUp			\Simons\sfx\Player_HENRIKS\Implants\ImplantCloakStartChargeUp	
	3011879696	ImplantKineticChargeLoopEnd			\Simons\sfx\Player_HENRIKS\Implants\ImplantKineticChargeLoopEnd	
	3016321729	flyer_shoot			\Simons\sfx\enemies\flyer\flyer_shoot	
	3022470437	hacking_puzzle_success			\Simons\sfx\hacking_puzzle\hacking_puzzle_success	
	3022641764	melee_hit_metal_regular			\Simons\sfx\melee\melee_hit_metal_regular	
